waveform	Ch0	
t0	2024/10/13  09:20:06.338298	
delta t	2.000000E-5	

time[0]	Ch0
2024/10/13  09:20:06.344778	-1.977673E+0
2024/10/13  09:20:06.344798	-1.977673E+0
2024/10/13  09:20:06.344818	-1.977673E+0
2024/10/13  09:20:06.344838	-1.977673E+0
2024/10/13  09:20:06.344858	-1.977673E+0
2024/10/13  09:20:06.344878	-1.977673E+0
2024/10/13  09:20:06.344898	-1.977673E+0
2024/10/13  09:20:06.344918	-1.977673E+0
2024/10/13  09:20:06.344938	-1.977673E+0
2024/10/13  09:20:06.344958	-1.977673E+0
2024/10/13  09:20:06.344978	-1.977673E+0
2024/10/13  09:20:06.344998	-1.977673E+0
2024/10/13  09:20:06.345018	-1.977673E+0
2024/10/13  09:20:06.345038	-1.977673E+0
2024/10/13  09:20:06.345058	-1.977673E+0
2024/10/13  09:20:06.345078	-1.977673E+0
2024/10/13  09:20:06.345098	-1.977673E+0
2024/10/13  09:20:06.345118	-1.977673E+0
2024/10/13  09:20:06.345138	-1.977673E+0
2024/10/13  09:20:06.345158	-2.020419E+0
2024/10/13  09:20:06.345178	-1.977673E+0
2024/10/13  09:20:06.345198	-1.977673E+0
2024/10/13  09:20:06.345218	-1.977673E+0
2024/10/13  09:20:06.345238	-1.977673E+0
2024/10/13  09:20:06.345258	-1.977673E+0
2024/10/13  09:20:06.345278	-1.977673E+0
2024/10/13  09:20:06.345298	-1.977673E+0
2024/10/13  09:20:06.345318	-1.977673E+0
2024/10/13  09:20:06.345338	-2.020419E+0
2024/10/13  09:20:06.345358	-1.977673E+0
2024/10/13  09:20:06.345378	-1.977673E+0
2024/10/13  09:20:06.345398	-1.977673E+0
2024/10/13  09:20:06.345418	-1.977673E+0
2024/10/13  09:20:06.345438	-1.977673E+0
2024/10/13  09:20:06.345458	-1.977673E+0
2024/10/13  09:20:06.345478	-1.977673E+0
2024/10/13  09:20:06.345498	-1.977673E+0
2024/10/13  09:20:06.345518	-1.977673E+0
2024/10/13  09:20:06.345538	-1.977673E+0
2024/10/13  09:20:06.345558	-1.977673E+0
2024/10/13  09:20:06.345578	-1.977673E+0
2024/10/13  09:20:06.345598	-1.977673E+0
2024/10/13  09:20:06.345618	-1.977673E+0
2024/10/13  09:20:06.345638	-1.977673E+0
2024/10/13  09:20:06.345658	-1.977673E+0
2024/10/13  09:20:06.345678	-1.977673E+0
2024/10/13  09:20:06.345698	-1.977673E+0
2024/10/13  09:20:06.345718	-1.763941E+0
2024/10/13  09:20:06.345738	-1.763941E+0
2024/10/13  09:20:06.345758	-1.763941E+0
2024/10/13  09:20:06.345778	-1.763941E+0
2024/10/13  09:20:06.345798	-1.721195E+0
2024/10/13  09:20:06.345818	-1.763941E+0
2024/10/13  09:20:06.345838	-1.763941E+0
2024/10/13  09:20:06.345858	-1.763941E+0
2024/10/13  09:20:06.345878	-1.721195E+0
2024/10/13  09:20:06.345898	-1.763941E+0
2024/10/13  09:20:06.345918	-1.721195E+0
2024/10/13  09:20:06.345938	-1.763941E+0
2024/10/13  09:20:06.345958	-1.763941E+0
2024/10/13  09:20:06.345978	-1.763941E+0
2024/10/13  09:20:06.345998	-1.763941E+0
2024/10/13  09:20:06.346018	-1.763941E+0
2024/10/13  09:20:06.346038	-1.763941E+0
2024/10/13  09:20:06.346058	-1.721195E+0
2024/10/13  09:20:06.346078	-1.763941E+0
2024/10/13  09:20:06.346098	-1.721195E+0
2024/10/13  09:20:06.346118	-1.763941E+0
2024/10/13  09:20:06.346138	-1.721195E+0
2024/10/13  09:20:06.346158	-1.763941E+0
2024/10/13  09:20:06.346178	-1.763941E+0
2024/10/13  09:20:06.346198	-1.763941E+0
2024/10/13  09:20:06.346218	-1.763941E+0
2024/10/13  09:20:06.346238	-1.763941E+0
2024/10/13  09:20:06.346258	-1.763941E+0
2024/10/13  09:20:06.346278	-1.763941E+0
2024/10/13  09:20:06.346298	-1.763941E+0
2024/10/13  09:20:06.346318	-1.763941E+0
2024/10/13  09:20:06.346338	-1.763941E+0
2024/10/13  09:20:06.346358	-1.763941E+0
2024/10/13  09:20:06.346378	-1.763941E+0
2024/10/13  09:20:06.346398	-1.763941E+0
2024/10/13  09:20:06.346418	-1.763941E+0
2024/10/13  09:20:06.346438	-1.763941E+0
2024/10/13  09:20:06.346458	-1.763941E+0
2024/10/13  09:20:06.346478	-1.763941E+0
2024/10/13  09:20:06.346498	-1.721195E+0
2024/10/13  09:20:06.346518	-1.763941E+0
2024/10/13  09:20:06.346538	-1.763941E+0
2024/10/13  09:20:06.346558	-1.721195E+0
2024/10/13  09:20:06.346578	-1.763941E+0
2024/10/13  09:20:06.346598	-1.763941E+0
2024/10/13  09:20:06.346618	-1.763941E+0
2024/10/13  09:20:06.346638	-1.763941E+0
2024/10/13  09:20:06.346658	-1.763941E+0
2024/10/13  09:20:06.346678	-1.763941E+0
2024/10/13  09:20:06.346698	-1.763941E+0
2024/10/13  09:20:06.346718	-8.235226E-1
2024/10/13  09:20:06.346738	-8.662689E-1
2024/10/13  09:20:06.346758	-8.662689E-1
2024/10/13  09:20:06.346778	-8.235226E-1
2024/10/13  09:20:06.346798	-8.662689E-1
2024/10/13  09:20:06.346818	-8.235226E-1
2024/10/13  09:20:06.346838	-8.235226E-1
2024/10/13  09:20:06.346858	-8.235226E-1
2024/10/13  09:20:06.346878	-8.235226E-1
2024/10/13  09:20:06.346898	-8.235226E-1
2024/10/13  09:20:06.346918	-8.235226E-1
2024/10/13  09:20:06.346938	-8.235226E-1
2024/10/13  09:20:06.346958	-8.235226E-1
2024/10/13  09:20:06.346978	-8.235226E-1
2024/10/13  09:20:06.346998	-8.235226E-1
2024/10/13  09:20:06.347018	-8.235226E-1
2024/10/13  09:20:06.347038	-8.235226E-1
2024/10/13  09:20:06.347058	-8.235226E-1
2024/10/13  09:20:06.347078	-8.235226E-1
2024/10/13  09:20:06.347098	-8.235226E-1
2024/10/13  09:20:06.347118	-8.662689E-1
2024/10/13  09:20:06.347138	-8.235226E-1
2024/10/13  09:20:06.347158	-8.662689E-1
2024/10/13  09:20:06.347178	-8.235226E-1
2024/10/13  09:20:06.347198	-8.235226E-1
2024/10/13  09:20:06.347218	-8.235226E-1
2024/10/13  09:20:06.347238	-8.235226E-1
2024/10/13  09:20:06.347258	-8.235226E-1
2024/10/13  09:20:06.347278	-8.235226E-1
2024/10/13  09:20:06.347298	-8.235226E-1
2024/10/13  09:20:06.347318	-8.662689E-1
2024/10/13  09:20:06.347338	-8.235226E-1
2024/10/13  09:20:06.347358	-8.235226E-1
2024/10/13  09:20:06.347378	-8.235226E-1
2024/10/13  09:20:06.347398	-8.235226E-1
2024/10/13  09:20:06.347418	-8.235226E-1
2024/10/13  09:20:06.347438	-8.235226E-1
2024/10/13  09:20:06.347458	-8.662689E-1
2024/10/13  09:20:06.347478	-8.662689E-1
2024/10/13  09:20:06.347498	-8.235226E-1
2024/10/13  09:20:06.347518	-8.235226E-1
2024/10/13  09:20:06.347538	-8.235226E-1
2024/10/13  09:20:06.347558	-8.235226E-1
2024/10/13  09:20:06.347578	-8.235226E-1
2024/10/13  09:20:06.347598	-8.235226E-1
2024/10/13  09:20:06.347618	-8.235226E-1
2024/10/13  09:20:06.347638	-8.235226E-1
2024/10/13  09:20:06.347658	-8.235226E-1
2024/10/13  09:20:06.347678	-8.235226E-1
2024/10/13  09:20:06.347698	-8.662689E-1
2024/10/13  09:20:06.347718	3.733739E-1
2024/10/13  09:20:06.347738	3.733739E-1
2024/10/13  09:20:06.347758	3.733739E-1
2024/10/13  09:20:06.347778	3.733739E-1
2024/10/13  09:20:06.347798	3.733739E-1
2024/10/13  09:20:06.347818	3.733739E-1
2024/10/13  09:20:06.347838	4.161202E-1
2024/10/13  09:20:06.347858	3.733739E-1
2024/10/13  09:20:06.347878	4.161202E-1
2024/10/13  09:20:06.347898	3.733739E-1
2024/10/13  09:20:06.347918	3.733739E-1
2024/10/13  09:20:06.347938	3.733739E-1
2024/10/13  09:20:06.347958	3.733739E-1
2024/10/13  09:20:06.347978	3.733739E-1
2024/10/13  09:20:06.347998	3.733739E-1
2024/10/13  09:20:06.348018	3.733739E-1
2024/10/13  09:20:06.348038	3.733739E-1
2024/10/13  09:20:06.348058	3.733739E-1
2024/10/13  09:20:06.348078	3.733739E-1
2024/10/13  09:20:06.348098	3.733739E-1
2024/10/13  09:20:06.348118	3.733739E-1
2024/10/13  09:20:06.348138	3.733739E-1
2024/10/13  09:20:06.348158	3.733739E-1
2024/10/13  09:20:06.348178	3.733739E-1
2024/10/13  09:20:06.348198	3.733739E-1
2024/10/13  09:20:06.348218	3.733739E-1
2024/10/13  09:20:06.348238	3.733739E-1
2024/10/13  09:20:06.348258	3.733739E-1
2024/10/13  09:20:06.348278	4.161202E-1
2024/10/13  09:20:06.348298	3.733739E-1
2024/10/13  09:20:06.348318	3.733739E-1
2024/10/13  09:20:06.348338	4.161202E-1
2024/10/13  09:20:06.348358	3.733739E-1
2024/10/13  09:20:06.348378	3.733739E-1
2024/10/13  09:20:06.348398	3.733739E-1
2024/10/13  09:20:06.348418	3.733739E-1
2024/10/13  09:20:06.348438	3.733739E-1
2024/10/13  09:20:06.348458	3.733739E-1
2024/10/13  09:20:06.348478	3.733739E-1
2024/10/13  09:20:06.348498	3.733739E-1
2024/10/13  09:20:06.348518	3.733739E-1
2024/10/13  09:20:06.348538	3.733739E-1
2024/10/13  09:20:06.348558	3.733739E-1
2024/10/13  09:20:06.348578	3.733739E-1
2024/10/13  09:20:06.348598	3.733739E-1
2024/10/13  09:20:06.348618	3.733739E-1
2024/10/13  09:20:06.348638	3.733739E-1
2024/10/13  09:20:06.348658	3.733739E-1
2024/10/13  09:20:06.348678	3.733739E-1
2024/10/13  09:20:06.348698	3.733739E-1
2024/10/13  09:20:06.348718	1.442031E+0
2024/10/13  09:20:06.348738	1.484778E+0
2024/10/13  09:20:06.348758	1.484778E+0
2024/10/13  09:20:06.348778	1.484778E+0
2024/10/13  09:20:06.348798	1.442031E+0
2024/10/13  09:20:06.348818	1.484778E+0
2024/10/13  09:20:06.348838	1.442031E+0
2024/10/13  09:20:06.348858	1.484778E+0
2024/10/13  09:20:06.348878	1.484778E+0
2024/10/13  09:20:06.348898	1.442031E+0
2024/10/13  09:20:06.348918	1.484778E+0
2024/10/13  09:20:06.348938	1.442031E+0
2024/10/13  09:20:06.348958	1.442031E+0
2024/10/13  09:20:06.348978	1.484778E+0
2024/10/13  09:20:06.348998	1.484778E+0
2024/10/13  09:20:06.349018	1.484778E+0
2024/10/13  09:20:06.349038	1.484778E+0
2024/10/13  09:20:06.349058	1.442031E+0
2024/10/13  09:20:06.349078	1.484778E+0
2024/10/13  09:20:06.349098	1.442031E+0
2024/10/13  09:20:06.349118	1.442031E+0
2024/10/13  09:20:06.349138	1.442031E+0
2024/10/13  09:20:06.349158	1.484778E+0
2024/10/13  09:20:06.349178	1.442031E+0
2024/10/13  09:20:06.349198	1.484778E+0
2024/10/13  09:20:06.349218	1.484778E+0
2024/10/13  09:20:06.349238	1.484778E+0
2024/10/13  09:20:06.349258	1.442031E+0
2024/10/13  09:20:06.349278	1.484778E+0
2024/10/13  09:20:06.349298	1.484778E+0
2024/10/13  09:20:06.349318	1.442031E+0
2024/10/13  09:20:06.349338	1.484778E+0
2024/10/13  09:20:06.349358	1.442031E+0
2024/10/13  09:20:06.349378	1.442031E+0
2024/10/13  09:20:06.349398	1.484778E+0
2024/10/13  09:20:06.349418	1.484778E+0
2024/10/13  09:20:06.349438	1.484778E+0
2024/10/13  09:20:06.349458	1.484778E+0
2024/10/13  09:20:06.349478	1.484778E+0
2024/10/13  09:20:06.349498	1.442031E+0
2024/10/13  09:20:06.349518	1.484778E+0
2024/10/13  09:20:06.349538	1.442031E+0
2024/10/13  09:20:06.349558	1.442031E+0
2024/10/13  09:20:06.349578	1.484778E+0
2024/10/13  09:20:06.349598	1.484778E+0
2024/10/13  09:20:06.349618	1.484778E+0
2024/10/13  09:20:06.349638	1.484778E+0
