waveform	Ch0	
t0	2024/10/13  09:33:48.410832	
delta t	2.000000E-5	

time[0]	Ch0
2024/10/13  09:33:48.413612	8.863295E-1
2024/10/13  09:33:48.413632	8.863295E-1
2024/10/13  09:33:48.413652	9.718221E-1
2024/10/13  09:33:48.413672	9.718221E-1
2024/10/13  09:33:48.413692	9.718221E-1
2024/10/13  09:33:48.413712	9.718221E-1
2024/10/13  09:33:48.413732	1.014568E+0
2024/10/13  09:33:48.413752	1.100061E+0
2024/10/13  09:33:48.413772	1.100061E+0
2024/10/13  09:33:48.413792	1.100061E+0
2024/10/13  09:33:48.413812	1.100061E+0
2024/10/13  09:33:48.413832	1.100061E+0
2024/10/13  09:33:48.413852	1.228300E+0
2024/10/13  09:33:48.413872	1.228300E+0
2024/10/13  09:33:48.413892	1.228300E+0
2024/10/13  09:33:48.413912	1.228300E+0
2024/10/13  09:33:48.413932	1.228300E+0
2024/10/13  09:33:48.413952	1.313792E+0
2024/10/13  09:33:48.413972	1.313792E+0
2024/10/13  09:33:48.413992	1.313792E+0
2024/10/13  09:33:48.414012	1.313792E+0
2024/10/13  09:33:48.414032	1.271046E+0
2024/10/13  09:33:48.414052	1.399285E+0
2024/10/13  09:33:48.414072	1.399285E+0
2024/10/13  09:33:48.414092	1.399285E+0
2024/10/13  09:33:48.414112	1.399285E+0
2024/10/13  09:33:48.414132	1.399285E+0
2024/10/13  09:33:48.414152	1.484778E+0
2024/10/13  09:33:48.414172	1.442031E+0
2024/10/13  09:33:48.414192	1.442031E+0
2024/10/13  09:33:48.414212	1.484778E+0
2024/10/13  09:33:48.414232	1.484778E+0
2024/10/13  09:33:48.414252	1.570270E+0
2024/10/13  09:33:48.414272	1.570270E+0
2024/10/13  09:33:48.414292	1.570270E+0
2024/10/13  09:33:48.414312	1.570270E+0
2024/10/13  09:33:48.414332	1.570270E+0
2024/10/13  09:33:48.414352	1.655763E+0
2024/10/13  09:33:48.414372	1.655763E+0
2024/10/13  09:33:48.414392	1.655763E+0
2024/10/13  09:33:48.414412	1.655763E+0
2024/10/13  09:33:48.414432	1.613017E+0
2024/10/13  09:33:48.414452	1.698509E+0
2024/10/13  09:33:48.414472	1.741256E+0
2024/10/13  09:33:48.414492	1.741256E+0
2024/10/13  09:33:48.414512	1.741256E+0
2024/10/13  09:33:48.414532	1.741256E+0
2024/10/13  09:33:48.414552	1.784002E+0
2024/10/13  09:33:48.414572	1.784002E+0
2024/10/13  09:33:48.414592	1.784002E+0
2024/10/13  09:33:48.414612	1.784002E+0
2024/10/13  09:33:48.414632	1.784002E+0
2024/10/13  09:33:48.414652	1.869494E+0
2024/10/13  09:33:48.414672	1.826748E+0
2024/10/13  09:33:48.414692	1.826748E+0
2024/10/13  09:33:48.414712	1.826748E+0
2024/10/13  09:33:48.414732	1.826748E+0
2024/10/13  09:33:48.414752	1.869494E+0
2024/10/13  09:33:48.414772	1.912241E+0
2024/10/13  09:33:48.414792	1.869494E+0
2024/10/13  09:33:48.414812	1.912241E+0
2024/10/13  09:33:48.414832	1.869494E+0
2024/10/13  09:33:48.414852	1.912241E+0
2024/10/13  09:33:48.414872	1.954987E+0
2024/10/13  09:33:48.414892	1.954987E+0
2024/10/13  09:33:48.414912	1.954987E+0
2024/10/13  09:33:48.414932	1.954987E+0
2024/10/13  09:33:48.414952	1.954987E+0
2024/10/13  09:33:48.414972	1.954987E+0
2024/10/13  09:33:48.414992	1.954987E+0
2024/10/13  09:33:48.415012	1.954987E+0
2024/10/13  09:33:48.415032	1.954987E+0
2024/10/13  09:33:48.415052	1.997733E+0
2024/10/13  09:33:48.415072	1.997733E+0
2024/10/13  09:33:48.415092	1.954987E+0
2024/10/13  09:33:48.415112	1.997733E+0
2024/10/13  09:33:48.415132	1.997733E+0
2024/10/13  09:33:48.415152	1.997733E+0
2024/10/13  09:33:48.415172	1.997733E+0
2024/10/13  09:33:48.415192	1.997733E+0
2024/10/13  09:33:48.415212	1.997733E+0
2024/10/13  09:33:48.415232	1.997733E+0
2024/10/13  09:33:48.415252	1.997733E+0
2024/10/13  09:33:48.415272	1.997733E+0
2024/10/13  09:33:48.415292	1.997733E+0
2024/10/13  09:33:48.415312	2.040480E+0
2024/10/13  09:33:48.415332	1.997733E+0
2024/10/13  09:33:48.415352	1.997733E+0
2024/10/13  09:33:48.415372	2.040480E+0
2024/10/13  09:33:48.415392	2.040480E+0
2024/10/13  09:33:48.415412	2.040480E+0
2024/10/13  09:33:48.415432	1.997733E+0
2024/10/13  09:33:48.415452	1.997733E+0
2024/10/13  09:33:48.415472	1.997733E+0
2024/10/13  09:33:48.415492	1.997733E+0
2024/10/13  09:33:48.415512	1.997733E+0
2024/10/13  09:33:48.415532	1.997733E+0
2024/10/13  09:33:48.415552	1.997733E+0
2024/10/13  09:33:48.415572	1.997733E+0
2024/10/13  09:33:48.415592	1.997733E+0
2024/10/13  09:33:48.415612	1.997733E+0
2024/10/13  09:33:48.415632	1.997733E+0
2024/10/13  09:33:48.415652	1.954987E+0
2024/10/13  09:33:48.415672	1.997733E+0
2024/10/13  09:33:48.415692	1.997733E+0
2024/10/13  09:33:48.415712	1.954987E+0
2024/10/13  09:33:48.415732	1.997733E+0
2024/10/13  09:33:48.415752	1.954987E+0
2024/10/13  09:33:48.415772	1.954987E+0
2024/10/13  09:33:48.415792	1.954987E+0
2024/10/13  09:33:48.415812	1.954987E+0
2024/10/13  09:33:48.415832	1.954987E+0
2024/10/13  09:33:48.415852	1.954987E+0
2024/10/13  09:33:48.415872	1.912241E+0
2024/10/13  09:33:48.415892	1.912241E+0
2024/10/13  09:33:48.415912	1.954987E+0
2024/10/13  09:33:48.415932	1.912241E+0
2024/10/13  09:33:48.415952	1.912241E+0
2024/10/13  09:33:48.415972	1.869494E+0
2024/10/13  09:33:48.415992	1.912241E+0
2024/10/13  09:33:48.416012	1.912241E+0
2024/10/13  09:33:48.416032	1.912241E+0
2024/10/13  09:33:48.416052	1.826748E+0
2024/10/13  09:33:48.416072	1.826748E+0
2024/10/13  09:33:48.416092	1.826748E+0
2024/10/13  09:33:48.416112	1.826748E+0
2024/10/13  09:33:48.416132	1.869494E+0
2024/10/13  09:33:48.416152	1.784002E+0
2024/10/13  09:33:48.416172	1.784002E+0
2024/10/13  09:33:48.416192	1.784002E+0
2024/10/13  09:33:48.416212	1.784002E+0
2024/10/13  09:33:48.416232	1.741256E+0
2024/10/13  09:33:48.416252	1.741256E+0
2024/10/13  09:33:48.416272	1.741256E+0
2024/10/13  09:33:48.416292	1.741256E+0
2024/10/13  09:33:48.416312	1.741256E+0
2024/10/13  09:33:48.416332	1.741256E+0
2024/10/13  09:33:48.416352	1.655763E+0
2024/10/13  09:33:48.416372	1.655763E+0
2024/10/13  09:33:48.416392	1.655763E+0
2024/10/13  09:33:48.416412	1.613017E+0
2024/10/13  09:33:48.416432	1.655763E+0
2024/10/13  09:33:48.416452	1.570270E+0
2024/10/13  09:33:48.416472	1.570270E+0
2024/10/13  09:33:48.416492	1.570270E+0
2024/10/13  09:33:48.416512	1.570270E+0
2024/10/13  09:33:48.416532	1.570270E+0
2024/10/13  09:33:48.416552	1.484778E+0
2024/10/13  09:33:48.416572	1.442031E+0
2024/10/13  09:33:48.416592	1.484778E+0
2024/10/13  09:33:48.416612	1.484778E+0
2024/10/13  09:33:48.416632	1.484778E+0
2024/10/13  09:33:48.416652	1.399285E+0
2024/10/13  09:33:48.416672	1.399285E+0
2024/10/13  09:33:48.416692	1.399285E+0
2024/10/13  09:33:48.416712	1.399285E+0
2024/10/13  09:33:48.416732	1.399285E+0
2024/10/13  09:33:48.416752	1.313792E+0
2024/10/13  09:33:48.416772	1.271046E+0
2024/10/13  09:33:48.416792	1.313792E+0
2024/10/13  09:33:48.416812	1.313792E+0
2024/10/13  09:33:48.416832	1.313792E+0
2024/10/13  09:33:48.416852	1.185554E+0
2024/10/13  09:33:48.416872	1.228300E+0
2024/10/13  09:33:48.416892	1.185554E+0
2024/10/13  09:33:48.416912	1.185554E+0
2024/10/13  09:33:48.416932	1.228300E+0
2024/10/13  09:33:48.416952	1.100061E+0
2024/10/13  09:33:48.416972	1.100061E+0
2024/10/13  09:33:48.416992	1.100061E+0
2024/10/13  09:33:48.417012	1.100061E+0
2024/10/13  09:33:48.417032	1.100061E+0
2024/10/13  09:33:48.417052	9.718221E-1
2024/10/13  09:33:48.417072	1.014568E+0
2024/10/13  09:33:48.417092	9.718221E-1
2024/10/13  09:33:48.417112	1.014568E+0
2024/10/13  09:33:48.417132	9.718221E-1
2024/10/13  09:33:48.417152	8.435832E-1
2024/10/13  09:33:48.417172	8.863295E-1
2024/10/13  09:33:48.417192	8.863295E-1
2024/10/13  09:33:48.417212	8.863295E-1
2024/10/13  09:33:48.417232	8.863295E-1
2024/10/13  09:33:48.417252	7.580906E-1
2024/10/13  09:33:48.417272	7.580906E-1
2024/10/13  09:33:48.417292	7.580906E-1
2024/10/13  09:33:48.417312	7.580906E-1
2024/10/13  09:33:48.417332	7.580906E-1
2024/10/13  09:33:48.417352	6.298517E-1
2024/10/13  09:33:48.417372	6.298517E-1
2024/10/13  09:33:48.417392	6.298517E-1
2024/10/13  09:33:48.417412	6.298517E-1
2024/10/13  09:33:48.417432	6.298517E-1
2024/10/13  09:33:48.417452	5.016128E-1
2024/10/13  09:33:48.417472	5.016128E-1
2024/10/13  09:33:48.417492	5.443591E-1
2024/10/13  09:33:48.417512	5.016128E-1
2024/10/13  09:33:48.417532	5.443591E-1
2024/10/13  09:33:48.417552	3.733739E-1
2024/10/13  09:33:48.417572	3.733739E-1
2024/10/13  09:33:48.417592	3.733739E-1
2024/10/13  09:33:48.417612	4.161202E-1
2024/10/13  09:33:48.417632	3.733739E-1
2024/10/13  09:33:48.417652	2.878813E-1
2024/10/13  09:33:48.417672	2.878813E-1
2024/10/13  09:33:48.417692	2.451350E-1
2024/10/13  09:33:48.417712	2.451350E-1
2024/10/13  09:33:48.417732	2.451350E-1
2024/10/13  09:33:48.417752	1.168960E-1
2024/10/13  09:33:48.417772	1.168960E-1
2024/10/13  09:33:48.417792	1.168960E-1
2024/10/13  09:33:48.417812	1.168960E-1
2024/10/13  09:33:48.417832	1.168960E-1
2024/10/13  09:33:48.417852	3.140344E-2
2024/10/13  09:33:48.417872	3.140344E-2
2024/10/13  09:33:48.417892	3.140344E-2
2024/10/13  09:33:48.417912	-1.134286E-2
2024/10/13  09:33:48.417932	3.140344E-2
2024/10/13  09:33:48.417952	-9.683546E-2
2024/10/13  09:33:48.417972	-9.683546E-2
2024/10/13  09:33:48.417992	-9.683546E-2
2024/10/13  09:33:48.418012	-5.408916E-2
2024/10/13  09:33:48.418032	-9.683546E-2
2024/10/13  09:33:48.418052	-2.250744E-1
2024/10/13  09:33:48.418072	-2.250744E-1
2024/10/13  09:33:48.418092	-2.250744E-1
2024/10/13  09:33:48.418112	-2.250744E-1
2024/10/13  09:33:48.418132	-2.250744E-1
2024/10/13  09:33:48.418152	-3.533133E-1
2024/10/13  09:33:48.418172	-3.533133E-1
2024/10/13  09:33:48.418192	-3.533133E-1
2024/10/13  09:33:48.418212	-3.533133E-1
2024/10/13  09:33:48.418232	-3.533133E-1
2024/10/13  09:33:48.418252	-4.815522E-1
2024/10/13  09:33:48.418272	-4.815522E-1
2024/10/13  09:33:48.418292	-4.815522E-1
2024/10/13  09:33:48.418312	-4.815522E-1
2024/10/13  09:33:48.418332	-4.815522E-1
2024/10/13  09:33:48.418352	-5.670448E-1
2024/10/13  09:33:48.418372	-6.097911E-1
2024/10/13  09:33:48.418392	-6.097911E-1
2024/10/13  09:33:48.418412	-6.097911E-1
2024/10/13  09:33:48.418432	-6.097911E-1
2024/10/13  09:33:48.418452	-7.380300E-1
2024/10/13  09:33:48.418472	-7.380300E-1
2024/10/13  09:33:48.418492	-7.380300E-1
2024/10/13  09:33:48.418512	-7.380300E-1
2024/10/13  09:33:48.418532	-7.380300E-1
2024/10/13  09:33:48.418552	-8.235226E-1
2024/10/13  09:33:48.418572	-8.235226E-1
2024/10/13  09:33:48.418592	-8.235226E-1
2024/10/13  09:33:48.418612	-8.235226E-1
2024/10/13  09:33:48.418632	-8.235226E-1
2024/10/13  09:33:48.418652	-9.517615E-1
2024/10/13  09:33:48.418672	-9.090152E-1
2024/10/13  09:33:48.418692	-9.517615E-1
2024/10/13  09:33:48.418712	-9.517615E-1
2024/10/13  09:33:48.418732	-9.517615E-1
2024/10/13  09:33:48.418752	-1.080000E+0
2024/10/13  09:33:48.418772	-1.080000E+0
2024/10/13  09:33:48.418792	-1.037254E+0
2024/10/13  09:33:48.418812	-1.037254E+0
2024/10/13  09:33:48.418832	-1.080000E+0
2024/10/13  09:33:48.418852	-1.165493E+0
2024/10/13  09:33:48.418872	-1.165493E+0
2024/10/13  09:33:48.418892	-1.165493E+0
2024/10/13  09:33:48.418912	-1.165493E+0
2024/10/13  09:33:48.418932	-1.165493E+0
2024/10/13  09:33:48.418952	-1.250986E+0
2024/10/13  09:33:48.418972	-1.250986E+0
2024/10/13  09:33:48.418992	-1.250986E+0
2024/10/13  09:33:48.419012	-1.293732E+0
2024/10/13  09:33:48.419032	-1.250986E+0
2024/10/13  09:33:48.419052	-1.336478E+0
2024/10/13  09:33:48.419072	-1.336478E+0
2024/10/13  09:33:48.419092	-1.336478E+0
2024/10/13  09:33:48.419112	-1.336478E+0
2024/10/13  09:33:48.419132	-1.336478E+0
2024/10/13  09:33:48.419152	-1.464717E+0
2024/10/13  09:33:48.419172	-1.464717E+0
2024/10/13  09:33:48.419192	-1.421971E+0
2024/10/13  09:33:48.419212	-1.421971E+0
2024/10/13  09:33:48.419232	-1.464717E+0
2024/10/13  09:33:48.419252	-1.550210E+0
2024/10/13  09:33:48.419272	-1.507463E+0
2024/10/13  09:33:48.419292	-1.507463E+0
2024/10/13  09:33:48.419312	-1.507463E+0
2024/10/13  09:33:48.419332	-1.507463E+0
2024/10/13  09:33:48.419352	-1.592956E+0
2024/10/13  09:33:48.419372	-1.592956E+0
2024/10/13  09:33:48.419392	-1.592956E+0
2024/10/13  09:33:48.419412	-1.592956E+0
2024/10/13  09:33:48.419432	-1.592956E+0
2024/10/13  09:33:48.419452	-1.678449E+0
2024/10/13  09:33:48.419472	-1.678449E+0
2024/10/13  09:33:48.419492	-1.678449E+0
2024/10/13  09:33:48.419512	-1.678449E+0
2024/10/13  09:33:48.419532	-1.678449E+0
2024/10/13  09:33:48.419552	-1.763941E+0
2024/10/13  09:33:48.419572	-1.763941E+0
2024/10/13  09:33:48.419592	-1.721195E+0
2024/10/13  09:33:48.419612	-1.721195E+0
2024/10/13  09:33:48.419632	-1.721195E+0
2024/10/13  09:33:48.419652	-1.806688E+0
2024/10/13  09:33:48.419672	-1.806688E+0
2024/10/13  09:33:48.419692	-1.806688E+0
2024/10/13  09:33:48.419712	-1.806688E+0
2024/10/13  09:33:48.419732	-1.806688E+0
2024/10/13  09:33:48.419752	-1.849434E+0
2024/10/13  09:33:48.419772	-1.849434E+0
2024/10/13  09:33:48.419792	-1.849434E+0
2024/10/13  09:33:48.419812	-1.849434E+0
2024/10/13  09:33:48.419832	-1.849434E+0
2024/10/13  09:33:48.419852	-1.892180E+0
2024/10/13  09:33:48.419872	-1.849434E+0
2024/10/13  09:33:48.419892	-1.892180E+0
2024/10/13  09:33:48.419912	-1.849434E+0
2024/10/13  09:33:48.419932	-1.849434E+0
2024/10/13  09:33:48.419952	-1.934926E+0
2024/10/13  09:33:48.419972	-1.934926E+0
2024/10/13  09:33:48.419992	-1.892180E+0
2024/10/13  09:33:48.420012	-1.934926E+0
2024/10/13  09:33:48.420032	-1.934926E+0
2024/10/13  09:33:48.420052	-1.977673E+0
2024/10/13  09:33:48.420072	-1.934926E+0
2024/10/13  09:33:48.420092	-1.934926E+0
2024/10/13  09:33:48.420112	-1.977673E+0
2024/10/13  09:33:48.420132	-1.934926E+0
2024/10/13  09:33:48.420152	-1.977673E+0
2024/10/13  09:33:48.420172	-1.977673E+0
2024/10/13  09:33:48.420192	-1.977673E+0
2024/10/13  09:33:48.420212	-1.977673E+0
2024/10/13  09:33:48.420232	-1.977673E+0
2024/10/13  09:33:48.420252	-1.977673E+0
2024/10/13  09:33:48.420272	-2.020419E+0
2024/10/13  09:33:48.420292	-1.977673E+0
2024/10/13  09:33:48.420312	-1.977673E+0
2024/10/13  09:33:48.420332	-2.020419E+0
2024/10/13  09:33:48.420352	-1.977673E+0
2024/10/13  09:33:48.420372	-1.977673E+0
2024/10/13  09:33:48.420392	-1.977673E+0
2024/10/13  09:33:48.420412	-1.977673E+0
2024/10/13  09:33:48.420432	-1.977673E+0
2024/10/13  09:33:48.420452	-1.977673E+0
2024/10/13  09:33:48.420472	-1.977673E+0
2024/10/13  09:33:48.420492	-1.977673E+0
2024/10/13  09:33:48.420512	-1.977673E+0
2024/10/13  09:33:48.420532	-1.977673E+0
2024/10/13  09:33:48.420552	-1.977673E+0
2024/10/13  09:33:48.420572	-1.977673E+0
2024/10/13  09:33:48.420592	-1.977673E+0
2024/10/13  09:33:48.420612	-1.977673E+0
2024/10/13  09:33:48.420632	-1.977673E+0
2024/10/13  09:33:48.420652	-1.977673E+0
2024/10/13  09:33:48.420672	-1.934926E+0
2024/10/13  09:33:48.420692	-1.934926E+0
2024/10/13  09:33:48.420712	-1.934926E+0
2024/10/13  09:33:48.420732	-1.934926E+0
2024/10/13  09:33:48.420752	-1.934926E+0
2024/10/13  09:33:48.420772	-1.892180E+0
2024/10/13  09:33:48.420792	-1.934926E+0
2024/10/13  09:33:48.420812	-1.934926E+0
2024/10/13  09:33:48.420832	-1.934926E+0
2024/10/13  09:33:48.420852	-1.849434E+0
2024/10/13  09:33:48.420872	-1.934926E+0
2024/10/13  09:33:48.420892	-1.849434E+0
2024/10/13  09:33:48.420912	-1.849434E+0
2024/10/13  09:33:48.420932	-1.849434E+0
2024/10/13  09:33:48.420952	-1.806688E+0
2024/10/13  09:33:48.420972	-1.849434E+0
2024/10/13  09:33:48.420992	-1.849434E+0
2024/10/13  09:33:48.421012	-1.849434E+0
2024/10/13  09:33:48.421032	-1.849434E+0
2024/10/13  09:33:48.421052	-1.806688E+0
2024/10/13  09:33:48.421072	-1.806688E+0
2024/10/13  09:33:48.421092	-1.806688E+0
2024/10/13  09:33:48.421112	-1.763941E+0
2024/10/13  09:33:48.421132	-1.806688E+0
2024/10/13  09:33:48.421152	-1.721195E+0
2024/10/13  09:33:48.421172	-1.721195E+0
2024/10/13  09:33:48.421192	-1.763941E+0
2024/10/13  09:33:48.421212	-1.721195E+0
2024/10/13  09:33:48.421232	-1.763941E+0
2024/10/13  09:33:48.421252	-1.678449E+0
2024/10/13  09:33:48.421272	-1.678449E+0
2024/10/13  09:33:48.421292	-1.635702E+0
2024/10/13  09:33:48.421312	-1.635702E+0
2024/10/13  09:33:48.421332	-1.678449E+0
2024/10/13  09:33:48.421352	-1.592956E+0
2024/10/13  09:33:48.421372	-1.592956E+0
2024/10/13  09:33:48.421392	-1.592956E+0
2024/10/13  09:33:48.421412	-1.592956E+0
2024/10/13  09:33:48.421432	-1.592956E+0
2024/10/13  09:33:48.421452	-1.550210E+0
2024/10/13  09:33:48.421472	-1.507463E+0
2024/10/13  09:33:48.421492	-1.507463E+0
2024/10/13  09:33:48.421512	-1.507463E+0
2024/10/13  09:33:48.421532	-1.507463E+0
2024/10/13  09:33:48.421552	-1.421971E+0
2024/10/13  09:33:48.421572	-1.464717E+0
2024/10/13  09:33:48.421592	-1.421971E+0
2024/10/13  09:33:48.421612	-1.464717E+0
2024/10/13  09:33:48.421632	-1.464717E+0
2024/10/13  09:33:48.421652	-1.379225E+0
2024/10/13  09:33:48.421672	-1.336478E+0
2024/10/13  09:33:48.421692	-1.379225E+0
2024/10/13  09:33:48.421712	-1.336478E+0
2024/10/13  09:33:48.421732	-1.336478E+0
2024/10/13  09:33:48.421752	-1.250986E+0
2024/10/13  09:33:48.421772	-1.250986E+0
2024/10/13  09:33:48.421792	-1.250986E+0
2024/10/13  09:33:48.421812	-1.293732E+0
2024/10/13  09:33:48.421832	-1.250986E+0
2024/10/13  09:33:48.421852	-1.122747E+0
2024/10/13  09:33:48.421872	-1.165493E+0
2024/10/13  09:33:48.421892	-1.165493E+0
2024/10/13  09:33:48.421912	-1.122747E+0
2024/10/13  09:33:48.421932	-1.165493E+0
2024/10/13  09:33:48.421952	-1.037254E+0
2024/10/13  09:33:48.421972	-1.037254E+0
2024/10/13  09:33:48.421992	-1.080000E+0
2024/10/13  09:33:48.422012	-1.080000E+0
2024/10/13  09:33:48.422032	-1.080000E+0
2024/10/13  09:33:48.422052	-9.517615E-1
2024/10/13  09:33:48.422072	-9.090152E-1
2024/10/13  09:33:48.422092	-9.517615E-1
2024/10/13  09:33:48.422112	-9.517615E-1
