waveform	Source signal	
t0	2024/10/13  09:38:12.667506	
delta t	5.000000E-5	

time[0]	Source signal
2024/10/13  09:38:12.675456	-2.130289E+0
2024/10/13  09:38:12.675506	-2.130289E+0
2024/10/13  09:38:12.675556	-2.130289E+0
2024/10/13  09:38:12.675606	-2.130289E+0
2024/10/13  09:38:12.675656	-2.130289E+0
2024/10/13  09:38:12.675706	-2.215691E+0
2024/10/13  09:38:12.675756	2.139811E+0
2024/10/13  09:38:12.675806	2.225213E+0
2024/10/13  09:38:12.675856	2.225213E+0
2024/10/13  09:38:12.675906	2.225213E+0
2024/10/13  09:38:12.675956	2.225213E+0
2024/10/13  09:38:12.676006	2.225213E+0
2024/10/13  09:38:12.676056	2.225213E+0
2024/10/13  09:38:12.676106	2.225213E+0
2024/10/13  09:38:12.676156	2.225213E+0
2024/10/13  09:38:12.676206	2.225213E+0
2024/10/13  09:38:12.676256	-2.215691E+0
2024/10/13  09:38:12.676306	-2.215691E+0
2024/10/13  09:38:12.676356	-2.215691E+0
2024/10/13  09:38:12.676406	-2.215691E+0
2024/10/13  09:38:12.676456	-2.130289E+0
2024/10/13  09:38:12.676506	-2.130289E+0
2024/10/13  09:38:12.676556	-2.130289E+0
2024/10/13  09:38:12.676606	-2.044887E+0
2024/10/13  09:38:12.676656	-2.044887E+0
2024/10/13  09:38:12.676706	-2.044887E+0
2024/10/13  09:38:12.676756	1.969007E+0
2024/10/13  09:38:12.676806	1.969007E+0
2024/10/13  09:38:12.676856	1.969007E+0
2024/10/13  09:38:12.676906	1.883605E+0
2024/10/13  09:38:12.676956	1.883605E+0
2024/10/13  09:38:12.677006	1.712801E+0
2024/10/13  09:38:12.677056	1.798203E+0
2024/10/13  09:38:12.677106	1.712801E+0
2024/10/13  09:38:12.677156	1.712801E+0
2024/10/13  09:38:12.677206	1.627399E+0
2024/10/13  09:38:12.677256	-1.617877E+0
2024/10/13  09:38:12.677306	-1.532475E+0
2024/10/13  09:38:12.677356	-1.532475E+0
2024/10/13  09:38:12.677406	-1.447073E+0
2024/10/13  09:38:12.677456	-1.447073E+0
2024/10/13  09:38:12.677506	-1.361671E+0
2024/10/13  09:38:12.677556	-1.361671E+0
2024/10/13  09:38:12.677606	-1.190867E+0
2024/10/13  09:38:12.677656	-1.190867E+0
2024/10/13  09:38:12.677706	-1.105465E+0
2024/10/13  09:38:12.677756	1.029585E+0
2024/10/13  09:38:12.677806	9.441829E-1
2024/10/13  09:38:12.677856	9.441829E-1
2024/10/13  09:38:12.677906	7.733789E-1
2024/10/13  09:38:12.677956	7.733789E-1
2024/10/13  09:38:12.678006	6.879769E-1
2024/10/13  09:38:12.678056	6.879769E-1
2024/10/13  09:38:12.678106	6.025749E-1
2024/10/13  09:38:12.678156	5.171729E-1
2024/10/13  09:38:12.678206	4.317709E-1
2024/10/13  09:38:12.678256	-4.222490E-1
2024/10/13  09:38:12.678306	-2.514451E-1
2024/10/13  09:38:12.678356	-2.514451E-1
2024/10/13  09:38:12.678406	-1.660431E-1
2024/10/13  09:38:12.678456	-1.660431E-1
2024/10/13  09:38:12.678506	4.760937E-3
2024/10/13  09:38:12.678556	4.760937E-3
2024/10/13  09:38:12.678606	1.755649E-1
2024/10/13  09:38:12.678656	1.755649E-1
2024/10/13  09:38:12.678706	2.609669E-1
2024/10/13  09:38:12.678756	-3.368471E-1
2024/10/13  09:38:12.678806	-4.222490E-1
2024/10/13  09:38:12.678856	-4.222490E-1
2024/10/13  09:38:12.678906	-5.076510E-1
2024/10/13  09:38:12.678956	-5.076510E-1
2024/10/13  09:38:12.679006	-6.784550E-1
2024/10/13  09:38:12.679056	-6.784550E-1
2024/10/13  09:38:12.679106	-8.492590E-1
2024/10/13  09:38:12.679156	-8.492590E-1
2024/10/13  09:38:12.679206	-1.020063E+0
2024/10/13  09:38:12.679256	9.441829E-1
2024/10/13  09:38:12.679306	1.029585E+0
2024/10/13  09:38:12.679356	1.029585E+0
2024/10/13  09:38:12.679406	1.200389E+0
2024/10/13  09:38:12.679456	1.200389E+0
2024/10/13  09:38:12.679506	1.285791E+0
2024/10/13  09:38:12.679556	1.285791E+0
2024/10/13  09:38:12.679606	1.456595E+0
2024/10/13  09:38:12.679656	1.371193E+0
2024/10/13  09:38:12.679706	1.541997E+0
2024/10/13  09:38:12.679756	-1.447073E+0
2024/10/13  09:38:12.679806	-1.617877E+0
2024/10/13  09:38:12.679856	-1.617877E+0
2024/10/13  09:38:12.679906	-1.703279E+0
2024/10/13  09:38:12.679956	-1.703279E+0
2024/10/13  09:38:12.680006	-1.788681E+0
2024/10/13  09:38:12.680056	-1.788681E+0
2024/10/13  09:38:12.680106	-1.874083E+0
2024/10/13  09:38:12.680156	-1.874083E+0
2024/10/13  09:38:12.680206	-1.959485E+0
2024/10/13  09:38:12.680256	1.969007E+0
2024/10/13  09:38:12.680306	1.969007E+0
2024/10/13  09:38:12.680356	2.054409E+0
2024/10/13  09:38:12.680406	2.054409E+0
2024/10/13  09:38:12.680456	2.054409E+0
2024/10/13  09:38:12.680506	2.139811E+0
2024/10/13  09:38:12.680556	2.139811E+0
2024/10/13  09:38:12.680606	2.139811E+0
2024/10/13  09:38:12.680656	2.139811E+0
2024/10/13  09:38:12.680706	2.225213E+0
2024/10/13  09:38:12.680756	-2.215691E+0
2024/10/13  09:38:12.680806	-2.215691E+0
2024/10/13  09:38:12.680856	-2.215691E+0
2024/10/13  09:38:12.680906	-2.215691E+0
2024/10/13  09:38:12.680956	-2.215691E+0
2024/10/13  09:38:12.681006	-2.215691E+0
2024/10/13  09:38:12.681056	-2.215691E+0
2024/10/13  09:38:12.681106	-2.215691E+0
2024/10/13  09:38:12.681156	-2.215691E+0
2024/10/13  09:38:12.681206	-2.215691E+0
2024/10/13  09:38:12.681256	2.225213E+0
2024/10/13  09:38:12.681306	2.225213E+0
2024/10/13  09:38:12.681356	2.225213E+0
2024/10/13  09:38:12.681406	2.139811E+0
2024/10/13  09:38:12.681456	2.139811E+0
2024/10/13  09:38:12.681506	2.139811E+0
2024/10/13  09:38:12.681556	2.139811E+0
2024/10/13  09:38:12.681606	2.054409E+0
2024/10/13  09:38:12.681656	2.054409E+0
2024/10/13  09:38:12.681706	2.054409E+0
2024/10/13  09:38:12.681756	-2.044887E+0
2024/10/13  09:38:12.681806	-1.959485E+0
2024/10/13  09:38:12.681856	-1.959485E+0
2024/10/13  09:38:12.681906	-1.874083E+0
2024/10/13  09:38:12.681956	-1.874083E+0
2024/10/13  09:38:12.682006	-1.788681E+0
2024/10/13  09:38:12.682056	-1.788681E+0
2024/10/13  09:38:12.682106	-1.703279E+0
2024/10/13  09:38:12.682156	-1.788681E+0
2024/10/13  09:38:12.682206	-1.617877E+0
2024/10/13  09:38:12.682256	1.627399E+0
2024/10/13  09:38:12.682306	1.541997E+0
2024/10/13  09:38:12.682356	1.541997E+0
2024/10/13  09:38:12.682406	1.456595E+0
2024/10/13  09:38:12.682456	1.456595E+0
2024/10/13  09:38:12.682506	1.285791E+0
2024/10/13  09:38:12.682556	1.285791E+0
2024/10/13  09:38:12.682606	1.200389E+0
2024/10/13  09:38:12.682656	1.200389E+0
2024/10/13  09:38:12.682706	1.029585E+0
2024/10/13  09:38:12.682756	-1.105465E+0
2024/10/13  09:38:12.682806	-9.346610E-1
2024/10/13  09:38:12.682856	-9.346610E-1
2024/10/13  09:38:12.682906	-8.492590E-1
2024/10/13  09:38:12.682956	-7.638570E-1
2024/10/13  09:38:12.683006	-6.784550E-1
2024/10/13  09:38:12.683056	-6.784550E-1
2024/10/13  09:38:12.683106	-5.930530E-1
2024/10/13  09:38:12.683156	-5.076510E-1
2024/10/13  09:38:12.683206	-4.222490E-1
2024/10/13  09:38:12.683256	3.463689E-1
2024/10/13  09:38:12.683306	2.609669E-1
2024/10/13  09:38:12.683356	2.609669E-1
2024/10/13  09:38:12.683406	9.016293E-2
2024/10/13  09:38:12.683456	1.755649E-1
2024/10/13  09:38:12.683506	4.760937E-3
2024/10/13  09:38:12.683556	4.760937E-3
